probeid	MSU6
234372_at NA
234373_x_at NA
234374_at NA
234375_x_at NA
234376_at NA
234377_at NA
234378_at NA
234379_at NA
234380_x_at NA
234381_at NA
234382_x_at NA
234383_x_at NA
234384_at NA
234385_at NA
234386_s_at NA
234387_at NA
234388_at NA
234389_x_at NA
234390_x_at NA
234392_at NA
234393_at NA
234394_at NA
234395_at NA
234396_at NA
234397_at NA
234398_at NA
234399_at NA
234400_at NA
234401_at NA
234402_at NA
234403_at NA
234404_at NA
234405_s_at NA
234406_at NA
234407_s_at NA
234408_at NA
234409_at NA
234410_at NA
234411_x_at NA
234412_at NA
234413_at NA
234414_at NA
234415_x_at NA
234416_at NA
234417_at NA
234418_x_at NA
234419_x_at NA
234420_at NA
234421_s_at NA
234422_at NA
234423_x_at NA
234424_at NA
234425_at NA
234426_x_at NA
234427_at NA
234428_at NA
234429_at NA
234430_at NA
234431_at NA
234432_at NA
234433_at NA
234434_at NA
234435_at NA
234436_x_at NA
234437_at NA
234438_at NA
234439_at NA
234440_at NA
234441_at NA
234442_at NA
234443_at NA
234444_at NA
234445_at NA
234446_at NA
234447_at NA
234448_at NA
234449_at NA
234450_at NA
234451_at NA
234452_at NA
234453_s_at NA
234454_at NA
234455_at NA
234456_at NA
234457_at NA
234458_at NA
234459_at NA
234460_at NA
234461_at NA
234462_at NA
234463_at NA
234464_s_at NA
234465_at NA
234466_at NA
234467_at NA
234468_at NA
234469_at NA
234470_at NA
234471_s_at NA
234472_at NA
234473_at NA
234474_x_at NA
234475_x_at NA
234476_at NA
234477_at NA
234478_at NA
234479_at NA
234480_at NA
234481_at NA
234482_at NA
234483_at NA
234484_s_at NA
234485_at NA
234486_at NA
234487_at NA
234488_s_at NA
234489_at NA
234490_at NA
234491_s_at NA
234492_at NA
234493_at NA
234494_x_at NA
234495_at NA
234496_x_at NA
234497_s_at NA
234498_at NA
234499_at NA
234500_at NA
234501_x_at NA
234502_at NA
234503_at NA
234504_at NA
234505_at NA
234506_at NA
234507_at NA
234508_at NA
234509_at NA
234510_at NA
234511_at NA
234512_x_at NA
234513_at NA
234514_at NA
234515_at NA
234516_at NA
234517_at NA
234518_at NA
234519_at NA
234520_at NA
234521_at NA
234522_at NA
234523_at NA
234524_at NA
234525_at NA
234526_at NA
234527_at NA
234528_at NA
234529_at NA
234530_s_at NA
234531_at NA
234532_at NA
234533_at NA
234534_at NA
234535_at NA
234536_at NA
234537_at NA
234538_at NA
234539_at NA
234540_at NA
234541_s_at NA
234542_at NA
234543_at NA
234544_at NA
234545_at NA
234546_at NA
234547_at NA
234548_at NA
234549_at NA
234550_at NA
234551_at NA
234552_at NA
234553_at NA
234554_at NA
234555_at NA
234556_at NA
234557_at NA
234558_at NA
234559_at NA
234560_at NA
234561_at NA
234562_x_at NA
234563_at NA
234564_at NA
234565_x_at NA
234566_at NA
234567_at NA
234568_at NA
234569_at NA
234570_at NA
234571_at NA
234572_at NA
234573_at NA
234574_at NA
234575_at NA
234576_at NA
234577_at NA
234578_at NA
234579_at NA
234580_at NA
234581_at NA
234582_at NA
234583_at NA
234584_s_at NA
234585_at NA
234586_at NA
234587_at NA
234588_at NA
234589_at NA
234590_x_at NA
234591_at NA
234592_at NA
234593_at NA
234594_at NA
234595_at NA
234596_at NA
234597_at NA
234598_at NA
234599_at NA
234600_at NA
234601_x_at NA
234602_x_at NA
234603_at NA
234604_at NA
234605_at NA
234606_at NA
234607_at NA
234608_at NA
234609_at NA
234610_at NA
234611_at NA
234612_at NA
234613_at NA
234614_at NA
234615_at NA
234616_at NA
234617_at NA
234618_at NA
234619_at NA
234620_at NA
234621_at NA
234622_at NA
234623_x_at NA
234624_at NA
234625_at NA
234626_at NA
234627_at NA
234628_at NA
234629_at NA
234630_at NA
234631_at NA
234632_x_at NA
234633_at NA
234634_at NA
234635_at NA
234636_at NA
234637_at NA
234638_at NA
234639_x_at NA
234640_x_at NA
234641_at NA
234642_at NA
234643_x_at NA
234644_x_at NA
234645_at NA
234646_at NA
234647_at NA
234648_s_at NA
234649_at NA
234650_at NA
234651_at NA
234652_at NA
234653_at NA
234654_at NA
234655_at NA
234656_x_at NA
234657_at NA
234658_at NA
234659_at NA
234660_s_at NA
234661_at NA
234662_at NA
234663_at NA
234664_at NA
234665_x_at NA
234666_at NA
234667_at NA
234668_at NA
234669_x_at NA
234670_at NA
234671_at NA
234672_s_at NA
234673_at NA
234674_at NA
234675_x_at NA
234676_s_at NA
234677_at NA
234678_at NA
234679_at NA
234680_at NA
234681_s_at NA
234682_at NA
234683_at NA
234684_s_at NA
234685_x_at NA
234686_at NA
234687_x_at NA
234688_x_at NA
234689_at NA
234690_at NA
234691_at NA
234692_at NA
234693_at NA
234694_at NA
234695_x_at NA
234696_at NA
234697_x_at NA
234698_at NA
234699_at NA
234700_s_at NA
234701_at NA
234702_x_at NA
234703_at NA
234704_at NA
234705_at NA
234706_x_at NA
234707_x_at NA
234708_at NA
234709_at NA
234710_s_at NA
234711_s_at NA
234712_at NA
234713_x_at NA
234714_x_at NA
234715_at NA
234716_at NA
234717_at NA
234718_at NA
234719_at NA
234720_s_at NA
234721_s_at NA
234722_x_at NA
234723_x_at NA
234724_x_at NA
234725_s_at NA
234726_s_at NA
234727_at NA
234728_s_at NA
234729_at NA
234730_s_at NA
234731_at NA
234732_s_at NA
234733_s_at NA
234734_s_at NA
234735_s_at NA
234736_at NA
234737_at NA
234738_s_at NA
234739_at NA
234740_at NA
234741_at NA
234742_at NA
234743_at NA
234744_x_at NA
234745_at NA
234746_at NA
234747_at NA
234748_x_at NA
234749_s_at NA
234750_at NA
234751_s_at NA
234752_x_at NA
234753_x_at NA
234754_at NA
234755_x_at NA
234756_at NA
234757_at NA
234758_at NA
234759_at NA
234760_at NA
234761_at NA
234762_x_at NA
234763_at NA
234764_x_at NA
234765_at NA
234766_at NA
234767_at NA
234768_at NA
234769_at NA
234770_at NA
234771_at NA
234772_s_at NA
234773_x_at NA
234774_at NA
234775_at NA
234776_at NA
234777_at NA
234778_at NA
234779_at NA
234780_at NA
234781_at NA
234782_at NA
234783_at NA
234784_at NA
234785_at NA
234786_at NA
234787_at NA
234788_x_at NA
234789_at NA
234790_at NA
234791_at NA
234792_x_at NA
234793_at NA
234794_at NA
234795_at NA
234796_at NA
234797_at NA
234798_x_at NA
234799_at NA
234800_at NA
234801_s_at NA
234802_at NA
234803_at NA
234804_at NA
234805_at NA
234806_at NA
234807_x_at NA
234808_x_at NA
234809_at NA
234810_at NA
234811_at NA
234812_at NA
234813_at NA
234814_at NA
234815_at NA
234816_at NA
234817_at NA
234818_at NA
234819_at NA
234820_at NA
234821_at NA
234822_at NA
234823_at NA
234824_at NA
234825_at NA
234826_at NA
234827_at NA
234828_at NA
234829_at NA
234830_at NA
234831_at NA
234832_at NA
234833_at NA
234834_at NA
234835_at NA
234836_at NA
234837_at NA
234838_at NA
234839_at NA
234840_s_at NA
234841_x_at NA
234842_at NA
234843_s_at NA
234844_at NA
234845_at NA
234846_at NA
234847_at NA
234848_at NA
234849_at NA
234850_at NA
234851_at NA
234852_at NA
234853_s_at NA
234854_at NA
234855_at NA
234856_at NA
234857_at NA
234858_at NA
234859_at NA
234860_at NA
234861_at NA
234862_at NA
234863_x_at NA
234864_s_at NA
234865_at NA
234866_s_at NA
234867_at NA
234868_s_at NA
234869_at NA
234870_at NA
234871_at NA
234872_at NA
234873_x_at NA
234874_at NA
234875_at NA
234876_at NA
234877_x_at NA
234878_at NA
234879_at NA
234880_x_at NA
234881_at NA
234882_at NA
234883_x_at NA
234884_x_at NA
234885_at NA
234886_at NA
234887_at NA
234888_at NA
234889_at NA
234890_at NA
234891_at NA
234892_at NA
234893_s_at NA
234894_at NA
234895_at NA
234896_at NA
234897_s_at NA
234898_at NA
234899_at NA
234900_at NA
234901_at NA
234902_s_at NA
234903_at NA
234904_x_at NA
234905_at NA
234906_at NA
234907_x_at NA
234908_s_at NA
234909_at NA
234910_at NA
234911_at NA
234912_at NA
234913_at NA
234914_at NA
234915_s_at NA
234916_at NA
234917_at NA
234918_at NA
234919_s_at NA
234920_at NA
234921_at NA
234922_s_at NA
234923_at NA
234924_s_at NA
234925_at NA
234926_s_at NA
234927_s_at NA
234928_x_at NA
234929_s_at NA
234930_at NA
234931_at NA
234932_s_at NA
234933_at NA
234934_at NA
234935_at NA
234936_s_at NA
234937_x_at NA
234938_at NA
234939_s_at NA
234940_s_at NA
234941_s_at NA
234942_s_at NA
234943_at NA
234944_s_at NA
234945_at NA
234946_at NA
234947_s_at NA
234948_at NA
234949_at NA
234950_s_at NA
234951_s_at NA
234952_s_at NA
234953_x_at NA
234954_at NA
234955_at NA
234956_at NA
234957_at NA
234958_at NA
234959_at NA
234960_at NA
234961_at NA
234962_at NA
234963_s_at NA
234964_at NA
234965_at NA
234966_at NA
234967_at NA
234968_at NA
234969_s_at NA
234970_at NA
234971_x_at NA
234972_at NA
234973_at NA
234974_at NA
234975_at NA
234976_x_at NA
234977_at NA
234978_at NA
234979_at NA
234980_at NA
234981_x_at NA
234982_at NA
234983_at NA
234984_at NA
234985_at NA
234986_at NA
234987_at NA
234988_at NA
234989_at NA
234990_at NA
234991_at NA
234992_x_at NA
234993_at NA
234994_at NA
234995_at NA
234996_at NA
234997_x_at NA
234998_at NA
234999_at NA
235000_at NA
235001_at NA
235002_at NA
235003_at NA
235004_at NA
235005_at NA
235006_at NA
235007_at NA
235008_at NA
235009_at NA
235010_at NA
235011_at NA
235012_at NA
235013_at NA
235014_at NA
235015_at NA
235016_at NA
235017_s_at NA
235018_at NA
235019_at NA
235020_at NA
235021_at NA
235022_at NA
235023_at NA
235024_at NA
235025_at NA
235026_at NA
235027_at NA
235028_at NA
235029_at NA
235030_at NA
235031_at NA
235032_at NA
235033_at NA
235034_at NA
235035_at NA
235036_at NA
235037_at NA
235038_at NA
235039_x_at NA
235040_at NA
235041_at NA
235042_at NA
235043_at NA
235044_at NA
235045_at NA
235046_at NA
235047_x_at NA
235048_at NA
235049_at NA
235050_at NA
235051_at NA
235052_at NA
235053_at NA
235054_at NA
235055_x_at NA
235056_at NA
235057_at NA
235058_at NA
235059_at NA
235060_at NA
235061_at NA
235062_at NA
235063_at NA
235064_s_at NA
235065_at NA
235066_at NA
235067_at NA
235068_at NA
235069_at NA
235070_at NA
235071_at NA
235072_s_at NA
235073_at NA
235074_at NA
235075_at NA
235076_at NA
235077_at NA
235078_at NA
235079_at NA
235080_at NA
235081_x_at NA
235082_at NA
235083_at NA
235084_x_at NA
235085_at NA
235086_at NA
235087_at NA
235088_at NA
235089_at NA
235090_at NA
235091_at NA
235092_at NA
235093_at NA
235094_at NA
235095_at NA
235096_at NA
235097_at NA
235098_at NA
235099_at NA
235100_at NA
235101_at NA
235102_x_at NA
235103_at NA
235104_at NA
235105_at NA
235106_at NA
235107_at NA
235108_at NA
235109_at NA
235110_at NA
235111_at NA
235112_at NA
235113_at NA
235114_x_at NA
235115_at NA
235116_at NA
235117_at NA
235118_at NA
235119_at NA
235120_at NA
235121_at NA
235122_at NA
235123_at NA
235124_at NA
235125_x_at NA
235126_at NA
235127_at NA
235128_at NA
235129_at NA
235130_at NA
235131_at NA
235132_at NA
235133_at NA
235134_at NA
235135_at NA
235136_at NA
235137_at NA
235138_at NA
235139_at NA
235140_at NA
235141_at NA
235142_at NA
235143_at NA
235144_at NA
235145_at NA
235146_at NA
235147_at NA
235148_at NA
235149_at NA
235150_at NA
235151_at NA
235152_at NA
235153_at NA
235154_at NA
235155_at NA
235156_at NA
235157_at NA
235158_at NA
235159_at NA
235160_at NA
235161_at NA
235162_at NA
235163_at NA
235164_at NA
235165_at NA
235166_at NA
235167_at NA
235168_at NA
235169_at NA
235170_at NA
235171_at NA
235172_at NA
235173_at NA
235174_s_at NA
235175_at NA
235176_at NA
235177_at NA
235178_x_at NA
235179_at NA
235180_at NA
235181_at NA
235182_at NA
235183_at NA
235184_at NA
235185_s_at NA
235186_at NA
235187_s_at NA
235188_at NA
235189_at NA
235190_at NA
235191_at NA
235192_at NA
235193_at NA
235194_at NA
235195_at NA
235196_at NA
235197_s_at NA
235198_at NA
235199_at NA
235200_at NA
235201_at NA
235202_x_at NA
235203_at NA
235204_at NA
235205_at NA
235206_at NA
235207_at NA
235208_at NA
235209_at NA
235210_s_at NA
235211_at NA
235212_at NA
235213_at NA
235214_at NA
235215_at NA
235216_at NA
235217_at NA
235218_x_at NA
235219_at NA
235220_at NA
235221_at NA
235222_x_at NA
235223_at NA
235224_s_at NA
235225_at NA
235226_at NA
235227_at NA
235228_at NA
235229_at NA
235230_at NA
235231_at NA
235232_at NA
235233_s_at NA
235234_at NA
235235_s_at NA
235236_at NA
235237_at NA
235238_at NA
235239_at NA
235240_at NA
235241_at NA
235242_at NA
235243_at NA
235244_at NA
235245_at NA
235246_at NA
235247_at NA
235248_at NA
235249_at NA
235250_at NA
235251_at NA
235252_at NA
235253_at NA
235254_at NA
235255_at NA
235256_s_at NA
235257_at NA
235258_at NA
235259_at NA
235260_s_at NA
235261_at NA
235262_at NA
235263_at NA
235264_at NA
235265_at NA
235266_at NA
235267_at NA
235268_at NA
235269_at NA
235270_at NA
235271_s_at NA
235272_at NA
235273_at NA
235274_at NA
235275_at NA
235276_at NA
235277_at NA
235278_at NA
235279_at NA
235280_at NA
235281_x_at NA
235282_at NA
235283_at NA
235284_s_at NA
235285_at NA
235286_at NA
235287_at NA
235288_at NA
235289_at NA
235290_at NA
235291_s_at NA
235292_at NA
235293_at NA
235294_at NA
235295_at NA
235296_at NA
235297_at NA
235298_at NA
235299_at NA
235300_x_at NA
235301_at NA
235302_at NA
235303_at NA
235304_at NA
235305_s_at NA
235306_at NA
235307_at NA
235308_at NA
235309_at NA
235310_at NA
235311_at NA
235312_s_at NA
235313_at NA
235314_at NA
235315_at NA
235316_at NA
235317_at NA
235318_at NA
235319_at NA
235320_at NA
235321_at NA
235322_at NA
235323_at NA
235324_at NA
235325_at NA
235326_at NA
235327_x_at NA
235328_at NA
235329_at NA
235330_at NA
235331_x_at NA
235332_at NA
235333_at NA
235334_at NA
235335_at NA
235336_at NA
235337_at NA
235338_s_at NA
235339_at NA
235340_at NA
235341_at NA
235342_at NA
235343_at NA
235344_at NA
235345_at NA
235346_at NA
235347_at NA
235348_at NA
235349_at NA
235350_at NA
235351_at NA
235352_at NA
235353_at NA
235354_s_at NA
235355_at NA
235356_at NA
235357_at NA
235358_at NA
235359_at NA
235360_at NA
235361_at NA
235362_at NA
235363_at NA
235364_at NA
235365_at NA
235366_at NA
235367_at NA
235368_at NA
235369_at NA
235370_at NA
235371_at NA
235372_at NA
235373_at NA
235374_at NA
235375_x_at NA
235376_at NA
235377_at NA
235378_at NA
235379_at NA
235380_at NA
235381_at NA
235382_at NA
235383_at NA
235384_at NA
235385_at NA
235386_at NA
235387_at NA
235388_at NA
235389_at NA
235390_at NA
235391_at NA
235392_at NA
235393_at NA
235394_at NA
235395_at NA
235396_at NA
235397_at NA
235398_at NA
235399_at NA
235400_at NA
235401_s_at NA
235402_at NA
235403_at NA
235404_at NA
235405_at NA
235406_x_at NA
235407_at NA
235408_x_at NA
235409_at NA
235410_at NA
235411_at NA
235412_at NA
235413_at NA
235414_at NA
235415_at NA
235416_at NA
235417_at NA
235418_at NA
235419_at NA
235420_at NA
235421_at NA
235422_at NA
235423_at NA
235424_at NA
235425_at NA
235426_at NA
235427_at NA
235428_at NA
235429_at NA
235430_at NA
235431_s_at NA
235432_at NA
235433_at NA
235434_at NA
235435_at NA
235436_at NA
235437_at NA
235438_at NA
235439_at NA
235440_at NA
235441_at NA
235442_at NA
235443_at NA
235444_at NA
235445_at NA
235446_at NA
235447_at NA
235448_at NA
235449_at NA
235450_at NA
235451_at NA
235452_at NA
235453_at NA
235454_at NA
235455_at NA
235456_at NA
235457_at NA
235458_at NA
235459_at NA
235460_at NA
235461_at NA
235462_at NA
235463_s_at NA
235464_at NA
235465_at NA
235466_s_at NA
235467_s_at NA
235468_at NA
235469_at NA
235470_at NA
235471_at NA
235472_at NA
235473_at NA
235474_at NA
235475_at NA
235476_at NA
235477_at NA
235478_at NA
235479_at NA
235480_at NA
235481_at NA
235482_at NA
235483_at NA
235484_at NA
235485_at NA
235486_at NA
235487_at NA
235488_at NA
235489_at NA
235490_at NA
235491_at NA
235492_at NA
235493_at NA
235494_at NA
235495_at NA
235496_at NA
235497_at NA
235498_at NA
235499_at NA
235500_at NA
235501_at NA
235502_at NA
235503_at NA
235504_at NA
235505_s_at NA
235506_at NA
235507_at NA
235508_at NA
235509_at NA
235510_at NA
235511_at NA
235512_at NA
235513_at NA
235514_at NA
235515_at NA
235516_at NA
235517_at NA
235518_at NA
235519_at NA
235520_at NA
235521_at NA
235522_at NA
235523_at NA
235524_at NA
235525_at NA
235526_at NA
235527_at NA
235528_at NA
235529_x_at NA
235530_at NA
235531_at NA
235532_at NA
235533_at NA
235534_at NA
235535_x_at NA
235536_at NA
235537_at NA
235538_at NA
235539_at NA
235540_at NA
235541_at NA
235542_at NA
235543_at NA
235544_x_at NA
235545_at NA
235546_at NA
235547_at NA
235548_at NA
235549_at NA
235550_at NA
235551_at NA
235552_at NA
235553_at NA
235554_x_at NA
235555_at NA
235556_at NA
235557_at NA
235558_at NA
235559_at NA
235560_at NA
235561_at NA
235562_at NA
235563_at NA
235564_at NA
235565_at NA
235566_at NA
235567_at NA
235568_at NA
235569_at NA
235570_at NA
235571_at NA
235572_at NA
235573_at NA
235574_at NA
235575_at NA
235576_at NA
235577_at NA
235578_at NA
235579_at NA
235580_at NA
235581_at NA
235582_at NA
235583_at NA
235584_at NA
235585_at NA
235586_at NA
235587_at NA
235588_at NA
235589_s_at NA
235590_at NA
235591_at NA
235592_at NA
235593_at NA
235594_at NA
235595_at NA
235596_at NA
235597_s_at NA
235598_at NA
235599_at NA
235600_at NA
235601_at NA
235602_at NA
235603_at NA
235604_x_at NA
235605_at NA
235606_at NA
235607_at NA
235608_at NA
235609_at NA
235610_at NA
235611_at NA
235612_at NA
235613_at NA
235614_at NA
235615_at NA
235616_at NA
235617_x_at NA
235618_at NA
235619_at NA
235620_x_at NA
235621_at NA
235622_at NA
235623_at NA
235624_at NA
235625_at NA
235626_at NA
235627_at NA
235628_x_at NA
235629_at NA
235630_at NA
235631_at NA
235632_at NA
235633_at NA
235634_at NA
235635_at NA
235636_at NA
235637_s_at NA
235638_at NA
235639_at NA
235640_at NA
235641_at NA
235642_at NA
235643_at NA
235644_at NA
235645_at NA
235646_at NA
235647_at NA
235648_at NA
235649_at NA
235650_at NA
235651_at NA
235652_at NA
235653_s_at NA
235654_at NA
235655_at NA
235656_s_at NA
235657_at NA
235658_at NA
235659_at NA
235660_at NA
235661_at NA
235662_at NA
235663_at NA
235664_at NA
235665_at NA
235666_at NA
235667_at NA
235668_at NA
235669_at NA
235670_at NA
235671_at NA
235672_at NA
235673_at NA
235674_at NA
235675_at NA
235676_at NA
235677_at NA
235678_at NA
235679_at NA
235680_at NA
235681_at NA
235682_s_at NA
235683_at NA
235684_s_at NA
235685_at NA
235686_at NA
235687_at NA
235688_s_at NA
235689_at NA
235690_at NA
235691_at NA
235692_at NA
235693_at NA
235694_at NA
235695_at NA
235696_at NA
235697_at NA
235698_at NA
235699_at NA
235700_at NA
235701_at NA
235702_at NA
235703_at NA
235704_at NA
235705_at NA
235706_at NA
235707_at NA
235708_at NA
235709_at NA
235710_at NA
235711_at NA
235712_at NA
235713_at NA
235714_at NA
235715_at NA
235716_at NA
235717_at NA
235718_at NA
235719_at NA
235720_at NA
235721_at NA
235722_at NA
235723_at NA
235724_at NA
235725_at NA
235726_at NA
235727_at NA
235728_at NA
235729_at NA
235730_at NA
235731_at NA
235732_at NA
235733_at NA
235734_at NA
235735_at NA
235736_at NA
235737_at NA
235738_at NA
235739_at NA
235740_at NA
235741_at NA
235742_at NA
235743_at NA
235744_at NA
235745_at NA
235746_s_at NA
235747_at NA
235748_s_at NA
235749_at NA
235750_at NA
235751_s_at NA
235752_at NA
235753_at NA
235754_at NA
235755_at NA
235756_at NA
235757_at NA
235758_at NA
235759_at NA
235760_at NA
235761_at NA
235762_at NA
235763_at NA
235764_at NA
235765_at NA
235766_x_at NA
235767_x_at NA
235768_at NA
235769_at NA
235770_at NA
235771_at NA
235772_at NA
235773_at NA
235774_at NA
235775_at NA
235776_x_at NA
235777_at NA
235778_s_at NA
235779_at NA
235780_at NA
235781_at NA
235782_at NA
235783_at NA
235784_at NA
235785_at NA
235786_at NA
235787_at NA
235788_at NA
235789_at NA
235790_at NA
235791_x_at NA
235792_x_at NA
235793_at NA
235794_at NA
235795_at NA
235796_at NA
235797_x_at NA
235798_at NA
235799_at NA
235800_at NA
235801_at NA
235802_at NA
235803_at NA
235804_at NA
235805_at NA
235806_at NA
235807_at NA
235808_at NA
235809_at NA
235810_at NA
235811_at NA
235812_at NA
235813_at NA
235814_at NA
235815_at NA
235816_s_at NA
235817_at NA
235818_at NA
235819_at NA
235820_at NA
235821_at NA
235822_at NA
235823_at NA
235824_at NA
235825_at NA
235826_at NA
235827_at NA
235828_at NA
235829_at NA
235830_at NA
235831_at NA
235832_at NA
235833_at NA
235834_at NA
235835_at NA
235836_at NA
235837_at NA
235838_at NA
235839_at NA
235840_at NA
235841_at NA
235842_at NA
235843_at NA
235844_at NA
235845_at NA
235846_at NA
235847_at NA
235848_x_at NA
235849_at NA
235850_at NA
235851_s_at NA
